date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-15,16.42546803336988,16.42487689829527,16.425956064173636,47035598475
2025-03-16,16.7111045675786,16.710457779576206,16.71164219149166,47035598475
2025-03-17,16.996741101787315,16.996032162046564,16.997343548536815,47035598475
2025-03-18,17.282377635996028,17.281593329988727,17.283032318590788,47035598475
2025-03-19,17.568014170204748,17.567187248544855,17.568720545928503,47035598475
2025-03-20,17.85365070441346,17.852761987326165,17.854409894751818,47035598475
2025-03-21,18.139287238622174,18.138327643954234,18.14010315967734,47035598475
2025-03-22,18.424923772830887,18.42390519570787,18.42579472951714,47035598475
2025-03-23,18.7105603070396,18.70950573268858,18.71150391938712,47035598475
2025-03-24,18.996196841248317,18.995093159116255,18.997205876802543,47035598475
2025-02-18,1.8177234757527305,0.9248734657694028,2.647088214901894,47035598960
2025-02-19,1.6057520471671873,0.7359223052441655,2.5034039409723223,47035598960
2025-02-20,1.3937806185816424,0.5320092324639222,2.1808869249839047,47035598960
2025-02-21,1.1818091899960992,0.3360020913115207,1.9980383546185603,47035598960
2025-02-22,0.9698377614105551,0.13760711139982712,1.7686371113307637,47035598960
2025-02-23,0.757866332825011,-0.080244954213307,1.6258459428860426,47035598960
2025-02-24,0.545894904239467,-0.3080914435353957,1.4039144422189183,47035598960
2025-02-25,0.333923475653922,-0.4786503035420154,1.1578321102809968,47035598960
2025-02-26,0.12195204706837881,-0.6694342794501122,0.9913369006017925,47035598960
2025-02-27,-0.09001938151716526,-0.8777120034998922,0.8253821129558229,47035598960
2025-02-28,-0.30199081010270934,-1.1508048883850768,0.5849475866289666,47035598960
2025-03-01,-0.5139622386882534,-1.3299205268424055,0.4296992424210776,47035598960
2025-03-02,-0.7259336672737975,-1.6128808827484282,0.17801851675779337,47035598960
2025-03-03,-0.9379050958593425,-1.7962330368765356,-0.058831583886196186,47035598960
2025-03-04,-1.1498765244448874,-1.9867032151193222,-0.2774284612320797,47035598960
2025-03-05,-1.3618479530304297,-2.332012951223226,-0.5640496111944775,47035598960
2025-03-06,-1.5738193816159756,-2.410676793083822,-0.6741142600989249,47035598960
2025-03-07,-1.7857908102015179,-2.5904293709130974,-0.9535105526773169,47035598960
2025-03-08,-1.9977622387870637,-2.810367798974365,-1.072869914969303,47035598960
2025-03-09,-2.209733667372606,-3.0750979175652127,-1.3592362490778236,47035598960
2025-03-10,-2.42170509595815,-3.3515184980727977,-1.5679917525326628,47035598960
2025-03-11,-2.633676524543694,-3.5080005616134278,-1.742085274364148,47035598960
2025-03-12,-2.8456479531292382,-3.757054574563259,-2.010143625730032,47035598960
2025-03-13,-3.057619381714784,-3.94265118203757,-2.1800662268513444,47035598960
2025-03-14,-3.2695908103003264,-4.082272112780678,-2.4745417985241507,47035598960
2025-03-15,-3.4815622388858705,-4.336058823824678,-2.6725889962120704,47035598960
2025-03-16,-3.6935336674714163,-4.502337549663997,-2.858386404403523,47035598960
2025-03-17,-3.9055050960569604,-4.680805856696286,-2.9704270435090065,47035598960
2025-03-04,5.8826567122726106,2.481086133506693,9.279948587382117,47035599495
2025-03-05,5.773137664495581,2.315396426160535,9.112956866819454,47035599495
2025-03-06,5.663618616718554,2.3088552080344593,9.070173451230866,47035599495
2025-03-07,5.554099568941526,2.1118901101509073,9.085767872281695,47035599495
2025-03-08,5.444580521164498,1.818078806536682,8.797158285038412,47035599495
2025-03-09,5.335061473387471,1.8726040076744705,8.649956191076074,47035599495
2025-03-10,5.225542425610442,1.859135539970024,8.65584992743737,47035599495
2025-03-11,5.116023377833415,1.7861095065646475,8.63117624984205,47035599495
2025-03-12,5.006504330056387,1.591360087694049,8.606734312991698,47035599495
2025-03-13,4.896985282279359,1.3499341266288118,8.40709044393127,47035599495
2025-03-14,4.787466234502331,1.3585656727627613,8.196970657965656,47035599495
2025-03-15,4.677947186725303,1.2528444837133372,8.16483163548814,47035599495
2025-03-16,4.568428138948275,1.1402974009330122,8.064109901285928,47035599495
2025-03-17,4.458909091171249,1.0200076402324292,7.865453352824569,47035599495
2025-03-18,4.34939004339422,0.7229297677099042,7.547409930654305,47035599495
2025-03-19,4.239870995617192,0.9682346397361623,7.4577761180883275,47035599495
2025-03-20,4.130351947840165,0.5757000406684836,7.358082858842378,47035599495
2025-03-21,4.0208329000631355,0.8763602233737889,7.524121378628599,47035599495
2025-03-22,3.911313852286109,0.4263175402719197,7.4823050333849945,47035599495
2025-03-23,3.80179480450908,0.5323461735406284,7.139655369840564,47035599495
2025-03-24,3.6922757567320534,0.18810404859923846,7.061984438134651,47035599495
2025-03-25,3.582756708955025,0.15357986133435955,6.987668541317182,47035599495
2025-03-26,3.473237661177997,-0.1930286401260073,6.745524913223167,47035599495
2025-03-27,3.3637186134009687,-0.09769232553765635,6.708401153855094,47035599495
2025-03-28,3.2541995656239404,-0.1545068137382558,6.877119296670612,47035599495
2025-03-29,3.144680517846913,-0.31534849697564205,6.466371415612479,47035599495
2025-03-30,3.0351614700698857,-0.20852319710163997,6.613976760124689,47035599495
2025-03-31,2.9256424222928583,-0.2342773657335198,6.468425343308294,47035599495
2025-03-04,10.17488338533676,7.151961376382971,13.438766569532017,47035599949
2025-03-05,10.350358206735597,7.109349173411145,13.64628116049147,47035599949
2025-03-06,10.525833028134434,7.2581420542126756,13.403272770498049,47035599949
2025-03-07,10.70130784953327,7.495929483013049,13.929157785984536,47035599949
2025-03-08,10.876782670932107,7.6381649095538,14.505219515654147,47035599949
2025-03-09,11.052257492330947,7.618953542722604,14.353989220299418,47035599949
2025-03-10,11.227732313729783,8.038590197990239,14.220272640283392,47035599949
2025-03-11,11.40320713512862,8.173039222319861,14.520081349499764,47035599949
2025-03-12,11.57868195652746,8.330689683199683,14.85655546544627,47035599949
2025-03-13,11.754156777926296,8.675981887962338,15.006787900707602,47035599949
2025-03-14,11.929631599325132,8.87895049709767,15.322737442947327,47035599949
2025-03-15,12.105106420723969,8.972306443117999,15.21967433398467,47035599949
2025-03-16,12.280581242122807,8.966288913951734,15.46817244378295,47035599949
2025-03-17,12.456056063521643,9.244316172177252,15.462073717514981,47035599949
2025-03-18,12.63153088492048,9.17409636381554,15.981994778342905,47035599949
2025-03-19,12.807005706319318,9.757920499027833,16.000276102542472,47035599949
